TimeUS,PLX,PLY,PLZ,AX,AY,BX,BY,CX,CY,F,P,X,Y
925580332,0.18998882174491882,0.04036368802189827,6.136555194854736,-0.1311982423067093,0.10231316089630127,-0.13094651699066162,0.028998374938964844,-0.19187667965888977,0.023964397609233856,0.3934447467327118,197.10313415527344,10.209161758422852,0.27618858218193054
925590334,0.18810293078422546,-0.23225583136081696,6.129364490509033,-0.13443435728549957,0.10506612807512283,-0.13222850859165192,0.030088964849710464,-0.19117459654808044,0.023367134854197502,0.3934447467327118,197.10313415527344,10.201849937438965,0.278920441865921
925600061,0.14010798931121826,-0.3590987026691437,5.9524407386779785,-0.13687515258789062,0.10997850447893143,-0.13302677869796753,0.031695570796728134,-0.19059301912784576,0.022196633741259575,0.3934447467327118,197.10313415527344,10.1958646774292,0.28059858083724976
925610032,0.08644372224807739,-0.5836057066917419,5.886616230010986,-0.13838207721710205,0.1187954843044281,-0.13342821598052979,0.03404434397816658,-0.1902037262916565,0.019918901845812798,0.3934447467327118,197.10313415527344,10.191898345947266,0.2791036367416382
925620036,0.037814605981111526,-0.16309182345867157,5.953707218170166,-0.1390283852815628,0.12007428705692291,-0.13355347514152527,0.03429219499230385,-0.19002018868923187,0.019555743783712387,0.3934447467327118,197.10313415527344,10.190038681030273,0.27819040417671204
925630367,-0.30883532762527466,0.5983237028121948,5.94895601272583,-0.13333499431610107,0.10737600922584534,-0.1328190118074417,0.03265409916639328,-0.19177603721618652,0.02347189374268055,0.3934447467327118,197.10313415527344,10.208182334899902,0.2952272891998291
925640378,-0.11865667998790741,0.6273813247680664,6.009228229522705,-0.13122452795505524,0.09416770190000534,-0.13268248736858368,0.03179970383644104,-0.19248096644878387,0.027883701026439667,0.3934447467327118,197.10313415527344,10.215645790100098,0.3256727457046509
925650077,0.17697924375534058,-0.1974971741437912,6.154806137084961,-0.13473515212535858,0.09662291407585144,-0.1326846480369568,0.031801216304302216,-0.19121405482292175,0.02699766494333744,0.3934447467327118,197.10313415527344,10.20245361328125,0.31796443462371826
925660044,0.3193970024585724,-0.43541857600212097,6.114967346191406,-0.1409512311220169,0.10357630252838135,-0.13228975236415863,0.0313594751060009,-0.1887955665588379,0.02429231069982052,0.3934447467327118,197.10313415527344,10.17843246459961,0.293997585773468
925670033,0.25653573870658875,-0.4199787378311157,6.103084087371826,-0.14589336514472961,0.11011246591806412,-0.13165605068206787,0.030521376058459282,-0.18672597408294678,0.02155519835650921,0.3934447467327118,197.10313415527344,10.158868789672852,0.2703994810581207
925680359,0.10939617455005646,-0.3062899112701416,6.06301736831665,-0.14792636036872864,0.11431015282869339,-0.13126225769519806,0.029708273708820343,-0.18581102788448334,0.019666047766804695,0.3934447467327118,197.10313415527344,10.150503158569336,0.254271000623703
925690330,0.059018075466156006,0.12774662673473358,6.108442783355713,-0.14897117018699646,0.10996439307928085,-0.13099025189876556,0.03083963319659233,-0.18530631065368652,0.02176538296043873,0.3934447467327118,197.10313415527344,10.145981788635254,0.2734312415122986
925699991,0.04399941489100456,0.32420408725738525,6.1849260330200195,-0.1497315913438797,0.10190308839082718,-0.13074567914009094,0.03343242406845093,-0.18491509556770325,0.025912651792168617,0.3934447467327118,197.10313415527344,10.142532348632812,0.3170199394226074
925710010,-0.024036042392253876,0.32272377610206604,6.212655544281006,-0.1491953730583191,0.0940828025341034,-0.13095571100711823,0.036495551466941833,-0.18521077930927277,0.03022504411637783,0.3934447467327118,197.10313415527344,10.145105361938477,0.3700439929962158
